main.py --seed 7

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.01, eps_frames=450, eps_start=1.0, frames=1500, games=500, gamma=0.99, log_interval=1, lr=0.01, model=None, save_interval=1, seed=7)

Environments loaded

Training status loaded

U 3 | F 3 | G 1 | D 0 | EPS 0.993 | L 1.000 | R 1.000 | Avg L 1.000 | Avg R 1.000
U 1142 | F 1142 | G 380 | D 0 | EPS 0.010 | L 151.906 | R 181.000 | Avg L 0.343 | Avg R 0.500
U 1143 | F 1143 | G 380 | D 0 | EPS 0.010 | L 151.906 | R 181.000 | Avg L 0.343 | Avg R 0.500
U 1143 | F 1143 | G 381 | D 0 | EPS 0.010 | L 152.727 | R 182.000 | Avg L 0.343 | Avg R 0.500
U 1144 | F 1144 | G 381 | D 0 | EPS 0.010 | L 152.727 | R 182.000 | Avg L 0.343 | Avg R 0.500
U 1145 | F 1145 | G 381 | D 0 | EPS 0.010 | L 152.727 | R 182.000 | Avg L 0.343 | Avg R 0.500
U 1146 | F 1146 | G 381 | D 0 | EPS 0.010 | L 152.727 | R 182.000 | Avg L 0.343 | Avg R 0.500
U 1146 | F 1146 | G 382 | D 0 | EPS 0.010 | L 152.555 | R 182.000 | Avg L 0.342 | Avg R 0.500
U 1147 | F 1147 | G 382 | D 0 | EPS 0.010 | L 152.555 | R 182.000 | Avg L 0.342 | Avg R 0.500
U 1148 | F 1148 | G 382 | D 0 | EPS 0.010 | L 152.555 | R 182.000 | Avg L 0.342 | Avg R 0.500
U 1149 | F 1149 | G 382 | D 0 | EPS 0.010 | L 152.555 | R 182.000 | Avg L 0.342 | Avg R 0.500
U 1149 | F 1149 | G 383 | D 0 | EPS 0.010 | L 153.378 | R 183.000 | Avg L 0.343 | Avg R 0.500
U 1150 | F 1150 | G 383 | D 0 | EPS 0.010 | L 153.378 | R 183.000 | Avg L 0.343 | Avg R 0.500
U 1151 | F 1151 | G 383 | D 0 | EPS 0.010 | L 153.378 | R 183.000 | Avg L 0.343 | Avg R 0.500
U 1152 | F 1152 | G 383 | D 0 | EPS 0.010 | L 153.378 | R 183.000 | Avg L 0.343 | Avg R 0.500
U 1152 | F 1152 | G 384 | D 0 | EPS 0.010 | L 154.351 | R 184.000 | Avg L 0.354 | Avg R 0.510
U 1153 | F 1153 | G 384 | D 0 | EPS 0.010 | L 154.351 | R 184.000 | Avg L 0.354 | Avg R 0.510
U 1154 | F 1154 | G 384 | D 0 | EPS 0.010 | L 154.351 | R 184.000 | Avg L 0.354 | Avg R 0.510
U 1155 | F 1155 | G 384 | D 0 | EPS 0.010 | L 154.351 | R 184.000 | Avg L 0.354 | Avg R 0.510
U 1155 | F 1155 | G 385 | D 0 | EPS 0.010 | L 154.172 | R 184.000 | Avg L 0.353 | Avg R 0.510
U 1156 | F 1156 | G 385 | D 0 | EPS 0.010 | L 154.172 | R 184.000 | Avg L 0.353 | Avg R 0.510
U 1157 | F 1157 | G 385 | D 0 | EPS 0.010 | L 154.172 | R 184.000 | Avg L 0.353 | Avg R 0.510
U 1158 | F 1158 | G 385 | D 0 | EPS 0.010 | L 154.172 | R 184.000 | Avg L 0.353 | Avg R 0.510
U 1158 | F 1158 | G 386 | D 0 | EPS 0.010 | L 153.997 | R 184.000 | Avg L 0.343 | Avg R 0.500
U 1159 | F 1159 | G 386 | D 0 | EPS 0.010 | L 153.997 | R 184.000 | Avg L 0.343 | Avg R 0.500
U 1160 | F 1160 | G 386 | D 0 | EPS 0.010 | L 153.997 | R 184.000 | Avg L 0.343 | Avg R 0.500
U 1161 | F 1161 | G 386 | D 0 | EPS 0.010 | L 153.997 | R 184.000 | Avg L 0.343 | Avg R 0.500
U 1161 | F 1161 | G 387 | D 0 | EPS 0.010 | L 153.824 | R 184.000 | Avg L 0.343 | Avg R 0.500
U 1162 | F 1162 | G 387 | D 0 | EPS 0.010 | L 153.824 | R 184.000 | Avg L 0.343 | Avg R 0.500
U 1163 | F 1163 | G 387 | D 0 | EPS 0.010 | L 153.824 | R 184.000 | Avg L 0.343 | Avg R 0.500
U 1164 | F 1164 | G 387 | D 0 | EPS 0.010 | L 153.824 | R 184.000 | Avg L 0.343 | Avg R 0.500
U 1164 | F 1164 | G 388 | D 0 | EPS 0.010 | L 153.651 | R 184.000 | Avg L 0.332 | Avg R 0.490
U 1165 | F 1165 | G 388 | D 0 | EPS 0.010 | L 153.651 | R 184.000 | Avg L 0.332 | Avg R 0.490
U 1166 | F 1166 | G 388 | D 0 | EPS 0.010 | L 153.651 | R 184.000 | Avg L 0.332 | Avg R 0.490
U 1167 | F 1167 | G 388 | D 0 | EPS 0.010 | L 153.651 | R 184.000 | Avg L 0.332 | Avg R 0.490
U 1167 | F 1167 | G 389 | D 0 | EPS 0.010 | L 154.470 | R 185.000 | Avg L 0.342 | Avg R 0.500
U 1168 | F 1168 | G 389 | D 0 | EPS 0.010 | L 154.470 | R 185.000 | Avg L 0.342 | Avg R 0.500
U 1169 | F 1169 | G 389 | D 0 | EPS 0.010 | L 154.470 | R 185.000 | Avg L 0.342 | Avg R 0.500
U 1170 | F 1170 | G 389 | D 0 | EPS 0.010 | L 154.470 | R 185.000 | Avg L 0.342 | Avg R 0.500
U 1170 | F 1170 | G 390 | D 0 | EPS 0.010 | L 155.286 | R 186.000 | Avg L 0.351 | Avg R 0.510
U 1171 | F 1171 | G 390 | D 0 | EPS 0.010 | L 155.286 | R 186.000 | Avg L 0.351 | Avg R 0.510
U 1172 | F 1172 | G 390 | D 0 | EPS 0.010 | L 155.286 | R 186.000 | Avg L 0.351 | Avg R 0.510
U 1173 | F 1173 | G 390 | D 0 | EPS 0.010 | L 155.286 | R 186.000 | Avg L 0.351 | Avg R 0.510
U 1173 | F 1173 | G 391 | D 0 | EPS 0.010 | L 155.103 | R 186.000 | Avg L 0.341 | Avg R 0.500
U 1174 | F 1174 | G 391 | D 0 | EPS 0.010 | L 155.103 | R 186.000 | Avg L 0.341 | Avg R 0.500
U 1175 | F 1175 | G 391 | D 0 | EPS 0.010 | L 155.103 | R 186.000 | Avg L 0.341 | Avg R 0.500
U 1176 | F 1176 | G 391 | D 0 | EPS 0.010 | L 155.103 | R 186.000 | Avg L 0.341 | Avg R 0.500
U 1176 | F 1176 | G 392 | D 0 | EPS 0.010 | L 154.923 | R 186.000 | Avg L 0.340 | Avg R 0.500
U 1177 | F 1177 | G 392 | D 0 | EPS 0.010 | L 154.923 | R 186.000 | Avg L 0.340 | Avg R 0.500
U 1178 | F 1178 | G 392 | D 0 | EPS 0.010 | L 154.923 | R 186.000 | Avg L 0.340 | Avg R 0.500
U 1179 | F 1179 | G 392 | D 0 | EPS 0.010 | L 154.923 | R 186.000 | Avg L 0.340 | Avg R 0.500
U 1179 | F 1179 | G 393 | D 0 | EPS 0.010 | L 155.736 | R 187.000 | Avg L 0.350 | Avg R 0.510
U 1180 | F 1180 | G 393 | D 0 | EPS 0.010 | L 155.736 | R 187.000 | Avg L 0.350 | Avg R 0.510
U 1181 | F 1181 | G 393 | D 0 | EPS 0.010 | L 155.736 | R 187.000 | Avg L 0.350 | Avg R 0.510
U 1182 | F 1182 | G 393 | D 0 | EPS 0.010 | L 155.736 | R 187.000 | Avg L 0.350 | Avg R 0.510
U 1182 | F 1182 | G 394 | D 0 | EPS 0.010 | L 155.555 | R 187.000 | Avg L 0.349 | Avg R 0.510
U 1183 | F 1183 | G 394 | D 0 | EPS 0.010 | L 155.555 | R 187.000 | Avg L 0.349 | Avg R 0.510
U 1184 | F 1184 | G 394 | D 0 | EPS 0.010 | L 155.555 | R 187.000 | Avg L 0.349 | Avg R 0.510
U 1185 | F 1185 | G 394 | D 0 | EPS 0.010 | L 155.555 | R 187.000 | Avg L 0.349 | Avg R 0.510
U 1185 | F 1185 | G 395 | D 0 | EPS 0.010 | L 155.374 | R 187.000 | Avg L 0.339 | Avg R 0.500
U 1186 | F 1186 | G 395 | D 0 | EPS 0.010 | L 155.374 | R 187.000 | Avg L 0.339 | Avg R 0.500
U 1187 | F 1187 | G 395 | D 0 | EPS 0.010 | L 155.374 | R 187.000 | Avg L 0.339 | Avg R 0.500
U 1188 | F 1188 | G 395 | D 0 | EPS 0.010 | L 155.374 | R 187.000 | Avg L 0.339 | Avg R 0.500
U 1188 | F 1188 | G 396 | D 0 | EPS 0.010 | L 156.187 | R 188.000 | Avg L 0.348 | Avg R 0.510
U 1189 | F 1189 | G 396 | D 0 | EPS 0.010 | L 156.187 | R 188.000 | Avg L 0.348 | Avg R 0.510
U 1190 | F 1190 | G 396 | D 0 | EPS 0.010 | L 156.187 | R 188.000 | Avg L 0.348 | Avg R 0.510
U 1191 | F 1191 | G 396 | D 0 | EPS 0.010 | L 156.187 | R 188.000 | Avg L 0.348 | Avg R 0.510
U 1191 | F 1191 | G 397 | D 0 | EPS 0.010 | L 156.997 | R 189.000 | Avg L 0.358 | Avg R 0.520
U 1192 | F 1192 | G 397 | D 0 | EPS 0.010 | L 156.997 | R 189.000 | Avg L 0.358 | Avg R 0.520
U 1193 | F 1193 | G 397 | D 0 | EPS 0.010 | L 156.997 | R 189.000 | Avg L 0.358 | Avg R 0.520
U 1194 | F 1194 | G 397 | D 0 | EPS 0.010 | L 156.997 | R 189.000 | Avg L 0.358 | Avg R 0.520
U 1194 | F 1194 | G 398 | D 0 | EPS 0.010 | L 157.803 | R 190.000 | Avg L 0.357 | Avg R 0.520
U 1195 | F 1195 | G 398 | D 0 | EPS 0.010 | L 157.803 | R 190.000 | Avg L 0.357 | Avg R 0.520
U 1196 | F 1196 | G 398 | D 0 | EPS 0.010 | L 157.803 | R 190.000 | Avg L 0.357 | Avg R 0.520
U 1197 | F 1197 | G 398 | D 0 | EPS 0.010 | L 157.803 | R 190.000 | Avg L 0.357 | Avg R 0.520
U 1197 | F 1197 | G 399 | D 0 | EPS 0.010 | L 158.608 | R 191.000 | Avg L 0.357 | Avg R 0.520
U 1198 | F 1198 | G 399 | D 0 | EPS 0.010 | L 158.608 | R 191.000 | Avg L 0.357 | Avg R 0.520
U 1199 | F 1199 | G 399 | D 0 | EPS 0.010 | L 158.608 | R 191.000 | Avg L 0.357 | Avg R 0.520
U 1200 | F 1200 | G 399 | D 0 | EPS 0.010 | L 158.608 | R 191.000 | Avg L 0.357 | Avg R 0.520
U 1200 | F 1200 | G 400 | D 0 | EPS 0.010 | L 159.408 | R 192.000 | Avg L 0.366 | Avg R 0.530
U 1201 | F 1201 | G 400 | D 0 | EPS 0.010 | L 159.408 | R 192.000 | Avg L 0.366 | Avg R 0.530
U 1202 | F 1202 | G 400 | D 0 | EPS 0.010 | L 159.408 | R 192.000 | Avg L 0.366 | Avg R 0.530
U 1203 | F 1203 | G 400 | D 0 | EPS 0.010 | L 159.408 | R 192.000 | Avg L 0.366 | Avg R 0.530
U 1203 | F 1203 | G 401 | D 0 | EPS 0.010 | L 159.210 | R 192.000 | Avg L 0.356 | Avg R 0.520
U 1204 | F 1204 | G 401 | D 0 | EPS 0.010 | L 159.210 | R 192.000 | Avg L 0.356 | Avg R 0.520
U 1205 | F 1205 | G 401 | D 0 | EPS 0.010 | L 159.210 | R 192.000 | Avg L 0.356 | Avg R 0.520
U 1206 | F 1206 | G 401 | D 0 | EPS 0.010 | L 159.210 | R 192.000 | Avg L 0.356 | Avg R 0.520
U 1206 | F 1206 | G 402 | D 0 | EPS 0.010 | L 159.015 | R 192.000 | Avg L 0.355 | Avg R 0.520
U 1207 | F 1207 | G 402 | D 0 | EPS 0.010 | L 159.015 | R 192.000 | Avg L 0.355 | Avg R 0.520
U 1208 | F 1208 | G 402 | D 0 | EPS 0.010 | L 159.015 | R 192.000 | Avg L 0.355 | Avg R 0.520
U 1209 | F 1209 | G 402 | D 0 | EPS 0.010 | L 159.015 | R 192.000 | Avg L 0.355 | Avg R 0.520
U 1209 | F 1209 | G 403 | D 0 | EPS 0.010 | L 159.812 | R 193.000 | Avg L 0.364 | Avg R 0.530
U 1210 | F 1210 | G 403 | D 0 | EPS 0.010 | L 159.812 | R 193.000 | Avg L 0.364 | Avg R 0.530
U 1211 | F 1211 | G 403 | D 0 | EPS 0.010 | L 159.812 | R 193.000 | Avg L 0.364 | Avg R 0.530
U 1212 | F 1212 | G 403 | D 0 | EPS 0.010 | L 159.812 | R 193.000 | Avg L 0.364 | Avg R 0.530
U 1212 | F 1212 | G 404 | D 0 | EPS 0.010 | L 159.610 | R 193.000 | Avg L 0.364 | Avg R 0.530
U 1213 | F 1213 | G 404 | D 0 | EPS 0.010 | L 159.610 | R 193.000 | Avg L 0.364 | Avg R 0.530
U 1214 | F 1214 | G 404 | D 0 | EPS 0.010 | L 159.610 | R 193.000 | Avg L 0.364 | Avg R 0.530
U 1215 | F 1215 | G 404 | D 0 | EPS 0.010 | L 159.610 | R 193.000 | Avg L 0.364 | Avg R 0.530
U 1215 | F 1215 | G 405 | D 0 | EPS 0.010 | L 160.402 | R 194.000 | Avg L 0.373 | Avg R 0.540
U 1216 | F 1216 | G 405 | D 0 | EPS 0.010 | L 160.402 | R 194.000 | Avg L 0.373 | Avg R 0.540
U 1217 | F 1217 | G 405 | D 0 | EPS 0.010 | L 160.402 | R 194.000 | Avg L 0.373 | Avg R 0.540
U 1218 | F 1218 | G 405 | D 0 | EPS 0.010 | L 160.402 | R 194.000 | Avg L 0.373 | Avg R 0.540
U 1218 | F 1218 | G 406 | D 0 | EPS 0.010 | L 160.195 | R 194.000 | Avg L 0.362 | Avg R 0.530
U 1219 | F 1219 | G 406 | D 0 | EPS 0.010 | L 160.195 | R 194.000 | Avg L 0.362 | Avg R 0.530
U 1220 | F 1220 | G 406 | D 0 | EPS 0.010 | L 160.195 | R 194.000 | Avg L 0.362 | Avg R 0.530
U 1221 | F 1221 | G 406 | D 0 | EPS 0.010 | L 160.195 | R 194.000 | Avg L 0.362 | Avg R 0.530
U 1221 | F 1221 | G 407 | D 0 | EPS 0.010 | L 159.990 | R 194.000 | Avg L 0.361 | Avg R 0.530
U 1222 | F 1222 | G 407 | D 0 | EPS 0.010 | L 159.990 | R 194.000 | Avg L 0.361 | Avg R 0.530
U 1223 | F 1223 | G 407 | D 0 | EPS 0.010 | L 159.990 | R 194.000 | Avg L 0.361 | Avg R 0.530
U 1224 | F 1224 | G 407 | D 0 | EPS 0.010 | L 159.990 | R 194.000 | Avg L 0.361 | Avg R 0.530
U 1224 | F 1224 | G 408 | D 0 | EPS 0.010 | L 160.778 | R 195.000 | Avg L 0.371 | Avg R 0.540
U 1225 | F 1225 | G 408 | D 0 | EPS 0.010 | L 160.778 | R 195.000 | Avg L 0.371 | Avg R 0.540
U 1226 | F 1226 | G 408 | D 0 | EPS 0.010 | L 160.778 | R 195.000 | Avg L 0.371 | Avg R 0.540
U 1227 | F 1227 | G 408 | D 0 | EPS 0.010 | L 160.778 | R 195.000 | Avg L 0.371 | Avg R 0.540
U 1227 | F 1227 | G 409 | D 0 | EPS 0.010 | L 160.567 | R 195.000 | Avg L 0.370 | Avg R 0.540
U 1228 | F 1228 | G 409 | D 0 | EPS 0.010 | L 160.567 | R 195.000 | Avg L 0.370 | Avg R 0.540
U 1229 | F 1229 | G 409 | D 0 | EPS 0.010 | L 160.567 | R 195.000 | Avg L 0.370 | Avg R 0.540
U 1230 | F 1230 | G 409 | D 0 | EPS 0.010 | L 160.567 | R 195.000 | Avg L 0.370 | Avg R 0.540
U 1230 | F 1230 | G 410 | D 0 | EPS 0.010 | L 161.351 | R 196.000 | Avg L 0.369 | Avg R 0.540
U 1231 | F 1231 | G 410 | D 0 | EPS 0.010 | L 161.351 | R 196.000 | Avg L 0.369 | Avg R 0.540
U 1232 | F 1232 | G 410 | D 0 | EPS 0.010 | L 161.351 | R 196.000 | Avg L 0.369 | Avg R 0.540
U 1233 | F 1233 | G 410 | D 0 | EPS 0.010 | L 161.351 | R 196.000 | Avg L 0.369 | Avg R 0.540
U 1233 | F 1233 | G 411 | D 0 | EPS 0.010 | L 162.132 | R 197.000 | Avg L 0.368 | Avg R 0.540
U 1234 | F 1234 | G 411 | D 0 | EPS 0.010 | L 162.132 | R 197.000 | Avg L 0.368 | Avg R 0.540
U 1235 | F 1235 | G 411 | D 0 | EPS 0.010 | L 162.132 | R 197.000 | Avg L 0.368 | Avg R 0.540
U 1236 | F 1236 | G 411 | D 0 | EPS 0.010 | L 162.132 | R 197.000 | Avg L 0.368 | Avg R 0.540
U 1236 | F 1236 | G 412 | D 0 | EPS 0.010 | L 162.910 | R 198.000 | Avg L 0.378 | Avg R 0.550
U 1237 | F 1237 | G 412 | D 0 | EPS 0.010 | L 162.910 | R 198.000 | Avg L 0.378 | Avg R 0.550
U 1238 | F 1238 | G 412 | D 0 | EPS 0.010 | L 162.910 | R 198.000 | Avg L 0.378 | Avg R 0.550
U 1239 | F 1239 | G 412 | D 0 | EPS 0.010 | L 162.910 | R 198.000 | Avg L 0.378 | Avg R 0.550
U 1239 | F 1239 | G 413 | D 0 | EPS 0.010 | L 162.696 | R 198.000 | Avg L 0.367 | Avg R 0.540
U 1240 | F 1240 | G 413 | D 0 | EPS 0.010 | L 162.696 | R 198.000 | Avg L 0.367 | Avg R 0.540
U 1241 | F 1241 | G 413 | D 0 | EPS 0.010 | L 162.696 | R 198.000 | Avg L 0.367 | Avg R 0.540
U 1242 | F 1242 | G 413 | D 0 | EPS 0.010 | L 162.696 | R 198.000 | Avg L 0.367 | Avg R 0.540
U 1242 | F 1242 | G 414 | D 0 | EPS 0.010 | L 162.484 | R 198.000 | Avg L 0.366 | Avg R 0.540
U 1243 | F 1243 | G 414 | D 0 | EPS 0.010 | L 162.484 | R 198.000 | Avg L 0.366 | Avg R 0.540
U 1244 | F 1244 | G 414 | D 0 | EPS 0.010 | L 162.484 | R 198.000 | Avg L 0.366 | Avg R 0.540
U 1245 | F 1245 | G 414 | D 0 | EPS 0.010 | L 162.484 | R 198.000 | Avg L 0.366 | Avg R 0.540
U 1245 | F 1245 | G 415 | D 0 | EPS 0.010 | L 163.267 | R 199.000 | Avg L 0.375 | Avg R 0.550
U 1246 | F 1246 | G 415 | D 0 | EPS 0.010 | L 163.267 | R 199.000 | Avg L 0.375 | Avg R 0.550
U 1247 | F 1247 | G 415 | D 0 | EPS 0.010 | L 163.267 | R 199.000 | Avg L 0.375 | Avg R 0.550
U 1248 | F 1248 | G 415 | D 0 | EPS 0.010 | L 163.267 | R 199.000 | Avg L 0.375 | Avg R 0.550
U 1248 | F 1248 | G 416 | D 0 | EPS 0.010 | L 164.049 | R 200.000 | Avg L 0.375 | Avg R 0.550
U 1249 | F 1249 | G 416 | D 0 | EPS 0.010 | L 164.049 | R 200.000 | Avg L 0.375 | Avg R 0.550
U 1250 | F 1250 | G 416 | D 0 | EPS 0.010 | L 164.049 | R 200.000 | Avg L 0.375 | Avg R 0.550
U 1251 | F 1251 | G 416 | D 0 | EPS 0.010 | L 164.049 | R 200.000 | Avg L 0.375 | Avg R 0.550
U 1251 | F 1251 | G 417 | D 0 | EPS 0.010 | L 164.829 | R 201.000 | Avg L 0.384 | Avg R 0.560
U 1252 | F 1252 | G 417 | D 0 | EPS 0.010 | L 164.829 | R 201.000 | Avg L 0.384 | Avg R 0.560
U 1253 | F 1253 | G 417 | D 0 | EPS 0.010 | L 164.829 | R 201.000 | Avg L 0.384 | Avg R 0.560
U 1254 | F 1254 | G 417 | D 0 | EPS 0.010 | L 164.829 | R 201.000 | Avg L 0.384 | Avg R 0.560
U 1254 | F 1254 | G 418 | D 0 | EPS 0.010 | L 165.605 | R 202.000 | Avg L 0.393 | Avg R 0.570
U 1255 | F 1255 | G 418 | D 0 | EPS 0.010 | L 165.605 | R 202.000 | Avg L 0.393 | Avg R 0.570
U 1256 | F 1256 | G 418 | D 0 | EPS 0.010 | L 165.605 | R 202.000 | Avg L 0.393 | Avg R 0.570
U 1257 | F 1257 | G 418 | D 0 | EPS 0.010 | L 165.605 | R 202.000 | Avg L 0.393 | Avg R 0.570
U 1257 | F 1257 | G 419 | D 0 | EPS 0.010 | L 166.380 | R 203.000 | Avg L 0.392 | Avg R 0.570
U 1258 | F 1258 | G 419 | D 0 | EPS 0.010 | L 166.380 | R 203.000 | Avg L 0.392 | Avg R 0.570
U 1259 | F 1259 | G 419 | D 0 | EPS 0.010 | L 166.380 | R 203.000 | Avg L 0.392 | Avg R 0.570
U 1260 | F 1260 | G 419 | D 0 | EPS 0.010 | L 166.380 | R 203.000 | Avg L 0.392 | Avg R 0.570
U 1260 | F 1260 | G 420 | D 0 | EPS 0.010 | L 166.771 | R 204.000 | Avg L 0.386 | Avg R 0.570
U 1261 | F 1261 | G 420 | D 0 | EPS 0.010 | L 166.771 | R 204.000 | Avg L 0.386 | Avg R 0.570
U 1262 | F 1262 | G 420 | D 0 | EPS 0.010 | L 166.771 | R 204.000 | Avg L 0.386 | Avg R 0.570
U 1263 | F 1263 | G 420 | D 0 | EPS 0.010 | L 166.771 | R 204.000 | Avg L 0.386 | Avg R 0.570
U 1263 | F 1263 | G 421 | D 0 | EPS 0.010 | L 167.540 | R 205.000 | Avg L 0.385 | Avg R 0.570
U 1264 | F 1264 | G 421 | D 0 | EPS 0.010 | L 167.540 | R 205.000 | Avg L 0.385 | Avg R 0.570
U 1265 | F 1265 | G 421 | D 0 | EPS 0.010 | L 167.540 | R 205.000 | Avg L 0.385 | Avg R 0.570
U 1266 | F 1266 | G 421 | D 0 | EPS 0.010 | L 167.540 | R 205.000 | Avg L 0.385 | Avg R 0.570
U 1266 | F 1266 | G 422 | D 0 | EPS 0.010 | L 167.311 | R 205.000 | Avg L 0.384 | Avg R 0.570
U 1267 | F 1267 | G 422 | D 0 | EPS 0.010 | L 167.311 | R 205.000 | Avg L 0.384 | Avg R 0.570
U 1268 | F 1268 | G 422 | D 0 | EPS 0.010 | L 167.311 | R 205.000 | Avg L 0.384 | Avg R 0.570
U 1269 | F 1269 | G 422 | D 0 | EPS 0.010 | L 167.311 | R 205.000 | Avg L 0.384 | Avg R 0.570
U 1269 | F 1269 | G 423 | D 0 | EPS 0.010 | L 167.084 | R 205.000 | Avg L 0.373 | Avg R 0.560
U 1270 | F 1270 | G 423 | D 0 | EPS 0.010 | L 167.084 | R 205.000 | Avg L 0.373 | Avg R 0.560
U 1271 | F 1271 | G 423 | D 0 | EPS 0.010 | L 167.084 | R 205.000 | Avg L 0.373 | Avg R 0.560
U 1272 | F 1272 | G 423 | D 0 | EPS 0.010 | L 167.084 | R 205.000 | Avg L 0.373 | Avg R 0.560
U 1272 | F 1272 | G 424 | D 0 | EPS 0.010 | L 166.865 | R 205.000 | Avg L 0.373 | Avg R 0.560
U 1273 | F 1273 | G 424 | D 0 | EPS 0.010 | L 166.865 | R 205.000 | Avg L 0.373 | Avg R 0.560
U 1274 | F 1274 | G 424 | D 0 | EPS 0.010 | L 166.865 | R 205.000 | Avg L 0.373 | Avg R 0.560
U 1275 | F 1275 | G 424 | D 0 | EPS 0.010 | L 166.865 | R 205.000 | Avg L 0.373 | Avg R 0.560
U 1275 | F 1275 | G 425 | D 0 | EPS 0.010 | L 166.642 | R 205.000 | Avg L 0.372 | Avg R 0.560
U 1276 | F 1276 | G 425 | D 0 | EPS 0.010 | L 166.642 | R 205.000 | Avg L 0.372 | Avg R 0.560
U 1277 | F 1277 | G 425 | D 0 | EPS 0.010 | L 166.642 | R 205.000 | Avg L 0.372 | Avg R 0.560
U 1278 | F 1278 | G 425 | D 0 | EPS 0.010 | L 166.642 | R 205.000 | Avg L 0.372 | Avg R 0.560
U 1278 | F 1278 | G 426 | D 0 | EPS 0.010 | L 166.420 | R 205.000 | Avg L 0.361 | Avg R 0.550
U 1279 | F 1279 | G 426 | D 0 | EPS 0.010 | L 166.420 | R 205.000 | Avg L 0.361 | Avg R 0.550
U 1280 | F 1280 | G 426 | D 0 | EPS 0.010 | L 166.420 | R 205.000 | Avg L 0.361 | Avg R 0.550
U 1281 | F 1281 | G 426 | D 0 | EPS 0.010 | L 166.420 | R 205.000 | Avg L 0.361 | Avg R 0.550
U 1281 | F 1281 | G 427 | D 0 | EPS 0.010 | L 166.203 | R 205.000 | Avg L 0.361 | Avg R 0.550
U 1282 | F 1282 | G 427 | D 0 | EPS 0.010 | L 166.203 | R 205.000 | Avg L 0.361 | Avg R 0.550
U 1283 | F 1283 | G 427 | D 0 | EPS 0.010 | L 166.203 | R 205.000 | Avg L 0.361 | Avg R 0.550
U 1284 | F 1284 | G 427 | D 0 | EPS 0.010 | L 166.203 | R 205.000 | Avg L 0.361 | Avg R 0.550
U 1284 | F 1284 | G 428 | D 0 | EPS 0.010 | L 166.978 | R 206.000 | Avg L 0.360 | Avg R 0.550
U 1285 | F 1285 | G 428 | D 0 | EPS 0.010 | L 166.978 | R 206.000 | Avg L 0.360 | Avg R 0.550
U 1286 | F 1286 | G 428 | D 0 | EPS 0.010 | L 166.978 | R 206.000 | Avg L 0.360 | Avg R 0.550
U 1287 | F 1287 | G 428 | D 0 | EPS 0.010 | L 166.978 | R 206.000 | Avg L 0.360 | Avg R 0.550
U 1287 | F 1287 | G 429 | D 0 | EPS 0.010 | L 167.750 | R 207.000 | Avg L 0.359 | Avg R 0.550
U 1288 | F 1288 | G 429 | D 0 | EPS 0.010 | L 167.750 | R 207.000 | Avg L 0.359 | Avg R 0.550
U 1289 | F 1289 | G 429 | D 0 | EPS 0.010 | L 167.750 | R 207.000 | Avg L 0.359 | Avg R 0.550
U 1290 | F 1290 | G 429 | D 0 | EPS 0.010 | L 167.750 | R 207.000 | Avg L 0.359 | Avg R 0.550
U 1290 | F 1290 | G 430 | D 0 | EPS 0.010 | L 168.520 | R 208.000 | Avg L 0.368 | Avg R 0.560
U 1291 | F 1291 | G 430 | D 0 | EPS 0.010 | L 168.520 | R 208.000 | Avg L 0.368 | Avg R 0.560
U 1292 | F 1292 | G 430 | D 0 | EPS 0.010 | L 168.520 | R 208.000 | Avg L 0.368 | Avg R 0.560
U 1293 | F 1293 | G 430 | D 0 | EPS 0.010 | L 168.520 | R 208.000 | Avg L 0.368 | Avg R 0.560
U 1293 | F 1293 | G 431 | D 0 | EPS 0.010 | L 169.292 | R 209.000 | Avg L 0.368 | Avg R 0.560
U 1294 | F 1294 | G 431 | D 0 | EPS 0.010 | L 169.292 | R 209.000 | Avg L 0.368 | Avg R 0.560
U 1295 | F 1295 | G 431 | D 0 | EPS 0.010 | L 169.292 | R 209.000 | Avg L 0.368 | Avg R 0.560
U 1296 | F 1296 | G 431 | D 0 | EPS 0.010 | L 169.292 | R 209.000 | Avg L 0.368 | Avg R 0.560
U 1296 | F 1296 | G 432 | D 0 | EPS 0.010 | L 169.072 | R 209.000 | Avg L 0.367 | Avg R 0.560
U 1297 | F 1297 | G 432 | D 0 | EPS 0.010 | L 169.072 | R 209.000 | Avg L 0.367 | Avg R 0.560
U 1298 | F 1298 | G 432 | D 0 | EPS 0.010 | L 169.072 | R 209.000 | Avg L 0.367 | Avg R 0.560
U 1299 | F 1299 | G 432 | D 0 | EPS 0.010 | L 169.072 | R 209.000 | Avg L 0.367 | Avg R 0.560
U 1299 | F 1299 | G 433 | D 0 | EPS 0.010 | L 169.847 | R 210.000 | Avg L 0.376 | Avg R 0.570
U 1300 | F 1300 | G 433 | D 0 | EPS 0.010 | L 169.847 | R 210.000 | Avg L 0.376 | Avg R 0.570
U 1301 | F 1301 | G 433 | D 0 | EPS 0.010 | L 169.847 | R 210.000 | Avg L 0.376 | Avg R 0.570
U 1302 | F 1302 | G 433 | D 0 | EPS 0.010 | L 169.847 | R 210.000 | Avg L 0.376 | Avg R 0.570
U 1302 | F 1302 | G 434 | D 0 | EPS 0.010 | L 170.621 | R 211.000 | Avg L 0.375 | Avg R 0.570
